c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,img,label
0.986080896854,0.0150794167959,0.0150252335142,0.0150026451696,0.0228365499619,0.0208378117299,0.0150007783484,0.0150002234636,0.0150099635437,0.0151265025123,Left0290.bmp,0
0.99104599148,0.01503715982,0.0150261433561,0.0150032142573,0.0197434539488,0.018990648149,0.0150008470761,0.0150001107405,0.0150117132704,0.0151407234864,Left0291.bmp,0
0.994639196098,0.015024708663,0.0150180059249,0.015001866605,0.0177764806605,0.0174440487707,0.0150004796966,0.0150001009196,0.015012812086,0.0150822948468,Left0292.bmp,0
0.992970758975,0.0150323381281,0.0150100087851,0.0150021397114,0.0175654812751,0.0193253360386,0.0150002959117,0.0150000445632,0.01500915028,0.0150844595627,Left0293.bmp,0
0.923557715714,0.015038527034,0.0150953152355,0.0158634223713,0.0672346445546,0.0343583865743,0.0164189723349,0.01500350842,0.0159110638816,0.0165184303425,Right0001.bmp,0
0.918207244873,0.0150505401443,0.0152503218252,0.0174065249157,0.069155878406,0.0358157371636,0.0164276475104,0.0150023334672,0.0156434092499,0.0170403821475,Right00015.bmp,0
0.931912171841,0.0150236813462,0.0152630523017,0.0167035926029,0.0473805921152,0.0423913454264,0.0186789777863,0.01500268736,0.0162139642949,0.0164299335534,Right0002.bmp,0
0.930106410682,0.0150239888206,0.0151638755488,0.0165864476905,0.0615520039573,0.0336683024745,0.0160003391019,0.0150021762881,0.0158990019545,0.0159974346485,Right0003.bmp,0
0.947441001534,0.0150386396999,0.0150539198079,0.0162069307221,0.0474991287664,0.0304882827029,0.0157819209702,0.0150014152616,0.0155244963121,0.0169642501266,Right0004.bmp,0
0.918207244873,0.0150505401443,0.0152503218252,0.0174065249157,0.069155878406,0.0358157371636,0.0164276475104,0.0150023334672,0.0156434092499,0.0170403821475,Right0005.bmp,0
0.996075491607,0.0150172252488,0.0150007999907,0.0150031495889,0.0160215004801,0.0167487533047,0.0153421209694,0.0150000025551,0.0155246160267,0.0152663321818,Right0008.bmp,0
0.995957776904,0.0150013611418,0.0150014904049,0.0150072372367,0.0177605361526,0.0161114472599,0.0150764345896,0.0150000019275,0.0150630378856,0.0150206609605,Right0009.bmp,0
0.923557715714,0.015038527034,0.0150953152355,0.0158634223713,0.0672346445546,0.0343583865743,0.0164189723349,0.01500350842,0.0159110638816,0.0165184303425,Right0011.bmp,0
0.931912171841,0.0150236813462,0.0152630523017,0.0167035926029,0.0473805921152,0.0423913454264,0.0186789777863,0.01500268736,0.0162139642949,0.0164299335534,Right0012.bmp,0
0.930106410682,0.0150239888206,0.0151638755488,0.0165864476905,0.0615520039573,0.0336683024745,0.0160003391019,0.0150021762881,0.0158990019545,0.0159974346485,Right0013.bmp,0
0.947441001534,0.0150386396999,0.0150539198079,0.0162069307221,0.0474991287664,0.0304882827029,0.0157819209702,0.0150014152616,0.0155244963121,0.0169642501266,Right0014.bmp,0
0.995036255717,0.0150508686282,0.0150274699521,0.0150197651172,0.019120870498,0.0155431141006,0.0150013306276,0.0150013172705,0.0151346505253,0.0150643710357,Right0015.bmp,0
0.996594786644,0.0150530038384,0.0150206687992,0.0150348728274,0.0178393255151,0.0152947505369,0.0150023633757,0.015000766567,0.0151241263824,0.0150353202913,Right0016.bmp,0
0.99411778748,0.0151009460469,0.0150371900963,0.0150433940847,0.0199072018708,0.0154768562925,0.0150037592161,0.0150015818312,0.0152073812316,0.0151039276726,Right0017.bmp,0
0.761897266507,0.0150734497532,0.0247403862188,0.0153921981659,0.221259071603,0.0160066691798,0.0151411378288,0.0150976202132,0.0348117771558,0.0155804555744,Right0025.bmp,0
0.914292130172,0.0150843063433,0.0155524525794,0.015401908574,0.0976005319133,0.0150208719409,0.015004561201,0.0150059126331,0.0168345320923,0.015202784635,Right0026.bmp,0
0.973282343745,0.0150257621692,0.0154391469603,0.0151090104231,0.040190627221,0.0150102801468,0.0150022137907,0.0150010549814,0.0158822210503,0.0150573214881,Right0027.bmp,0
0.995111170411,0.0150081555462,0.0150024745651,0.0160694399581,0.0150865613325,0.0165793221531,0.0150712428748,0.0150000340272,0.0169935173483,0.0150781018567,Right0031.bmp,0
0.998819741309,0.0150009417065,0.0150010575115,0.0152570747166,0.0150416073611,0.0156327638874,0.0150339860197,0.0150000030371,0.0151931436591,0.0150196786621,Right0032.bmp,0
0.99913431257,0.015027228029,0.0150002167208,0.0150800915303,0.0155991643528,0.015041189704,0.0150008557052,0.0150000040855,0.0151055785564,0.0150113820156,Right0036.bmp,0
0.999005501568,0.015013800702,0.0150006307395,0.0151248834564,0.0157013127839,0.0150503770848,0.0150008707691,0.0150000054633,0.0150821031129,0.0150204961058,Right0037.bmp,0
0.999420761466,0.0150112085051,0.0150003987879,0.0151585102106,0.015314266213,0.0150353295401,0.0150008143911,0.0150000049161,0.0150470308401,0.0150117004615,Right0038.bmp,0
0.999355710149,0.0150150234562,0.0150004863424,0.0151075554014,0.0154471952398,0.0150236551927,0.0150004781087,0.0150000025285,0.015043032766,0.0150068721747,Right0039.bmp,0
0.99869838655,0.0153112443097,0.0150024673301,0.0150493535234,0.0156295071132,0.0152384168084,0.0150021061086,0.0150001926565,0.0150137886994,0.0150545200254,Right0040.bmp,0
0.993878718019,0.0185645774787,0.0150057051949,0.0152067430121,0.0165960289811,0.0155049360011,0.0150084071454,0.0150008864599,0.0150542343775,0.0151797828752,Right0041.bmp,0
0.993589568436,0.0180235946178,0.0150088168518,0.0152925654886,0.017155105134,0.0155083633456,0.0150150105192,0.0150007188103,0.0150810090049,0.0153252375797,Right0042.bmp,0
0.992058807611,0.0150236135427,0.0150000435776,0.0150028029464,0.0228646539804,0.0150017709009,0.0150000016404,0.0150000071518,0.0150467696705,0.015001500508,Right0045.bmp,0
0.979670113027,0.0150292411094,0.015000117171,0.0150040417993,0.0352294845507,0.0150033180698,0.0150000050585,0.0150000167603,0.015061976143,0.0150016635907,Right0046.bmp,0
0.98766684562,0.0150305705542,0.0150001965256,0.0150031964372,0.0272202016553,0.0150035330286,0.0150000070142,0.0150000236007,0.015073363694,0.0150020432397,Right0047.bmp,0
0.995111170411,0.0150081555462,0.0150024745651,0.0160694399581,0.0150865613325,0.0165793221531,0.0150712428748,0.0150000340272,0.0169935173483,0.0150781018567,Right0051.bmp,0
0.998819741309,0.0150009417065,0.0150010575115,0.0152570747166,0.0150416073611,0.0156327638874,0.0150339860197,0.0150000030371,0.0151931436591,0.0150196786621,Right0052.bmp,0
0.99913431257,0.015027228029,0.0150002167208,0.0150800915303,0.0155991643528,0.015041189704,0.0150008557052,0.0150000040855,0.0151055785564,0.0150113820156,Right0053.bmp,0
0.999005501568,0.015013800702,0.0150006307395,0.0151248834564,0.0157013127839,0.0150503770848,0.0150008707691,0.0150000054633,0.0150821031129,0.0150204961058,Right0054.bmp,0
0.999420761466,0.0150112085051,0.0150003987879,0.0151585102106,0.015314266213,0.0150353295401,0.0150008143911,0.0150000049161,0.0150470308401,0.0150117004615,Right0055.bmp,0
0.974174744487,0.0150003179556,0.0150111542379,0.015018124792,0.026835141927,0.0261457476765,0.0150140456943,0.0150000197737,0.0177968440566,0.015003872739,Right0132.bmp,0
0.976522169411,0.0150001640407,0.0150051254455,0.0150197018396,0.0269977316912,0.0239511986682,0.015004958262,0.0150000083751,0.0174969591538,0.0150019622269,Right0133.bmp,0
0.980097526014,0.0150002925016,0.0150071338796,0.0150130867338,0.0222171217459,0.0259628706565,0.0150048609872,0.0150000100344,0.0166946760489,0.0150024149799,Right0134.bmp,0
0.963510907888,0.0150004073192,0.0150070097753,0.015049747229,0.0203175897081,0.0428582449444,0.0150094450969,0.0150000201103,0.0182438835758,0.0150027652705,Right0135.bmp,0
0.545163773298,0.0150379160197,0.0152332903976,0.0155330415675,0.462331253886,0.0203973035328,0.0152550536739,0.0150068707382,0.0160279888014,0.0150135168468,Right0136.bmp,0
0.577891807258,0.0150353555485,0.0151130009219,0.0152382660042,0.428168803155,0.0217743421835,0.0151550682171,0.015004672671,0.0166093296785,0.0150093346034,Right0137.bmp,0
0.581970313489,0.0150350072268,0.0151278484264,0.0152445963114,0.423444686085,0.0225414756569,0.0152157245977,0.0150055682518,0.0164013504476,0.0150134100773,Right0138.bmp,0
0.516050901711,0.0150232106708,0.0151124373018,0.0152261678273,0.488902045637,0.0234822534537,0.0151630458032,0.0150039100234,0.0160176408332,0.0150184150589,Right0139.bmp,0
0.727324722409,0.0150267238684,0.0151010269531,0.0151532603729,0.266358994246,0.0341512923595,0.015177504257,0.0150018401717,0.0166848362942,0.015019772809,Right0140.bmp,0
0.995942512155,0.0150008947772,0.0150011194788,0.0150003766008,0.0189915054152,0.0150228785139,0.0150012090239,0.0150000130767,0.0150100426841,0.0150294272334,Right0288.bmp,0
0.998870291114,0.0150003338147,0.0150001789471,0.0150000796143,0.01611507883,0.0150072349711,0.015000446918,0.0150000009545,0.0150027367597,0.0150036049893,Right0289.bmp,0
0.997081438601,0.0150016092812,0.0150008379655,0.0150001749677,0.0178135453805,0.0150647809992,0.0150026905651,0.0150000053525,0.0150096501548,0.0150252538733,Right0290.bmp,0
0.999035209119,0.0150004328233,0.0150002383948,0.0150000532908,0.0159221832862,0.0150188854207,0.0150009249479,0.0150000012356,0.0150017199626,0.0150203522534,Right0291.bmp,0
0.998833068609,0.0150004279409,0.015000357821,0.0150000750976,0.0161108314869,0.0150326110333,0.0150007690583,0.0150000012626,0.0150021401557,0.0150197312271,Right0292.bmp,0
0.999497085214,0.0150003661327,0.0150001748521,0.0150000458398,0.0154766353825,0.0150091165897,0.015000674263,0.0150000011207,0.0150025701039,0.0150133520189,Right0293.bmp,0
0.0150290041959,0.992426335812,0.0150179327983,0.0221554371133,0.0150234427288,0.0150630690541,0.0150287505586,0.0151222890252,0.0150800940745,0.0150536600215,Left0116.bmp,1
0.0150262897939,0.992529959977,0.0150176237418,0.0220328237466,0.0150182361625,0.0150610147072,0.0150286986511,0.0151465060624,0.0150798612246,0.015058994743,Left0117.bmp,1
0.0150174020399,0.9952937603,0.0150126887791,0.019372415957,0.0150167938457,0.0150738196685,0.015014541751,0.0150995986492,0.0150483735399,0.0150505950565,Left0118.bmp,1
0.015093022083,0.993837327063,0.0150427004514,0.0204700014438,0.0150391571621,0.0151829223143,0.0150327670621,0.0151155957401,0.0150528161932,0.0151336867172,Left0119.bmp,1
0.0150549031957,0.99397382915,0.0150282249495,0.0204101639008,0.0150432009963,0.0151770732302,0.0150404625407,0.0151373845661,0.0150816378789,0.0150531467985,Left0120.bmp,1
0.0150290041959,0.992426335812,0.0150179327983,0.0221554371133,0.0150234427288,0.0150630690541,0.0150287505586,0.0151222890252,0.0150800940745,0.0150536600215,Left0121.bmp,1
0.0150290041959,0.992426335812,0.0150179327983,0.0221554371133,0.0150234427288,0.0150630690541,0.0150287505586,0.0151222890252,0.0150800940745,0.0150536600215,Left0122.bmp,1
0.0150262897939,0.992529959977,0.0150176237418,0.0220328237466,0.0150182361625,0.0150610147072,0.0150286986511,0.0151465060624,0.0150798612246,0.015058994743,Left0123.bmp,1
0.0150262897939,0.992529959977,0.0150176237418,0.0220328237466,0.0150182361625,0.0150610147072,0.0150286986511,0.0151465060624,0.0150798612246,0.015058994743,Left0124.bmp,1
0.0150174020399,0.9952937603,0.0150126887791,0.019372415957,0.0150167938457,0.0150738196685,0.015014541751,0.0150995986492,0.0150483735399,0.0150505950565,Left0125.bmp,1
0.0150174020399,0.9952937603,0.0150126887791,0.019372415957,0.0150167938457,0.0150738196685,0.015014541751,0.0150995986492,0.0150483735399,0.0150505950565,Left0126.bmp,1
0.015093022083,0.993837327063,0.0150427004514,0.0204700014438,0.0150391571621,0.0151829223143,0.0150327670621,0.0151155957401,0.0150528161932,0.0151336867172,Left0127.bmp,1
0.015093022083,0.993837327063,0.0150427004514,0.0204700014438,0.0150391571621,0.0151829223143,0.0150327670621,0.0151155957401,0.0150528161932,0.0151336867172,Left0128.bmp,1
0.0150549031957,0.99397382915,0.0150282249495,0.0204101639008,0.0150432009963,0.0151770732302,0.0150404625407,0.0151373845661,0.0150816378789,0.0150531467985,Left0129.bmp,1
0.0150549031957,0.99397382915,0.0150282249495,0.0204101639008,0.0150432009963,0.0151770732302,0.0150404625407,0.0151373845661,0.0150816378789,0.0150531467985,Left0130.bmp,1
0.0162084972166,0.916666620672,0.016104169786,0.0683970589004,0.0178058224171,0.0160902432248,0.0155865211107,0.0324785069842,0.0192258853698,0.0164366672665,Left0267.bmp,1
0.0164365719765,0.909058728218,0.0168170833553,0.0673335351795,0.020148810565,0.0154359133205,0.0159125513691,0.0270547745191,0.0287814011611,0.018020623771,Left0268.bmp,1
0.0169845791219,0.896194888949,0.0171923526365,0.0831834603474,0.0190868169884,0.0161116290104,0.016535864746,0.0223232952342,0.029953305521,0.0174338285439,Left0269.bmp,1
0.0170234354318,0.89104567796,0.0178617901076,0.0817431064695,0.0196710005123,0.0160069126223,0.0161925649783,0.0266969895223,0.0313085042965,0.0174499918404,Left0270.bmp,1
0.0164428540081,0.9204886204,0.0170795246714,0.064550140202,0.0191252586548,0.0157840155158,0.0160269677878,0.0223712048982,0.0262568822084,0.0168745115859,Left0271.bmp,1
0.0167055461055,0.912601206899,0.0186321104644,0.0620840978995,0.0194237193675,0.0160716816242,0.0163209859905,0.0242861819454,0.0314730847161,0.0174013586144,Left0272.bmp,1
0.0162084972166,0.916666620672,0.016104169786,0.0683970589004,0.0178058224171,0.0160902432248,0.0155865211107,0.0324785069842,0.0192258853698,0.0164366672665,Left0273 .bmp,1
0.0164365719765,0.909058728218,0.0168170833553,0.0673335351795,0.020148810565,0.0154359133205,0.0159125513691,0.0270547745191,0.0287814011611,0.018020623771,Left0274.bmp,1
0.0169845791219,0.896194888949,0.0171923526365,0.0831834603474,0.0190868169884,0.0161116290104,0.016535864746,0.0223232952342,0.029953305521,0.0174338285439,Left0275.bmp,1
0.0170234354318,0.89104567796,0.0178617901076,0.0817431064695,0.0196710005123,0.0160069126223,0.0161925649783,0.0266969895223,0.0313085042965,0.0174499918404,Left0276.bmp,1
0.0164428540081,0.9204886204,0.0170795246714,0.064550140202,0.0191252586548,0.0157840155158,0.0160269677878,0.0223712048982,0.0262568822084,0.0168745115859,Left0277.bmp,1
0.0167055461055,0.912601206899,0.0186321104644,0.0620840978995,0.0194237193675,0.0160716816242,0.0163209859905,0.0242861819454,0.0314730847161,0.0174013586144,Left0278.bmp,1
0.0162084972166,0.916666620672,0.016104169786,0.0683970589004,0.0178058224171,0.0160902432248,0.0155865211107,0.0324785069842,0.0192258853698,0.0164366672665,Left0279.bmp,1
0.0164365719765,0.909058728218,0.0168170833553,0.0673335351795,0.020148810565,0.0154359133205,0.0159125513691,0.0270547745191,0.0287814011611,0.018020623771,Left0280.bmp,1
0.0169845791219,0.896194888949,0.0171923526365,0.0831834603474,0.0190868169884,0.0161116290104,0.016535864746,0.0223232952342,0.029953305521,0.0174338285439,Left0281.bmp,1
0.0170234354318,0.89104567796,0.0178617901076,0.0817431064695,0.0196710005123,0.0160069126223,0.0161925649783,0.0266969895223,0.0313085042965,0.0174499918404,Left0282.bmp,1
0.0164428540081,0.9204886204,0.0170795246714,0.064550140202,0.0191252586548,0.0157840155158,0.0160269677878,0.0223712048982,0.0262568822084,0.0168745115859,Left0283.bmp,1
0.0167055461055,0.912601206899,0.0186321104644,0.0620840978995,0.0194237193675,0.0160716816242,0.0163209859905,0.0242861819454,0.0314730847161,0.0174013586144,Left0284.bmp,1
0.015017796781,0.859809655845,0.0174382871075,0.143995852023,0.0155478646117,0.0155343344042,0.0152996829992,0.0182401928364,0.0168279527238,0.0172883797449,Left0401.bmp,1
0.0150094743931,0.98505956769,0.015378362566,0.0251725657703,0.0151287681585,0.0153282128986,0.0151518377165,0.0162443770608,0.0159233779088,0.0166034636664,Left0402.bmp,1
0.0150097081398,0.979259667397,0.0154623806957,0.0312638915982,0.0151622608073,0.0151817969805,0.0152011869936,0.0162622353958,0.015864036883,0.016332831537,Left0403.bmp,1
0.0150141529028,0.970823720992,0.0154673459534,0.0398536230158,0.0152757263325,0.0151755408355,0.0152030747478,0.0160691335623,0.0159983314754,0.0161193375255,Left0404.bmp,1
0.0150103679341,0.975823924541,0.0154076380725,0.0354332249239,0.0152145338882,0.0151477460939,0.0151907179635,0.015915872358,0.0157331847714,0.0161228097056,Left0405.bmp,1
0.0150149724822,0.966785725057,0.0157511525581,0.0429771632142,0.0152810977194,0.0152249691339,0.015398522109,0.0160023513151,0.0164878396102,0.0160762329551,Left0406.bmp,1
0.015017796781,0.859809655845,0.0174382871075,0.143995852023,0.0155478646117,0.0155343344042,0.0152996829992,0.0182401928364,0.0168279527238,0.0172883797449,Left0407.bmp,1
0.0150094743931,0.98505956769,0.015378362566,0.0251725657703,0.0151287681585,0.0153282128986,0.0151518377165,0.0162443770608,0.0159233779088,0.0166034636664,Left0408.bmp,1
0.0150097081398,0.979259667397,0.0154623806957,0.0312638915982,0.0151622608073,0.0151817969805,0.0152011869936,0.0162622353958,0.015864036883,0.016332831537,Left0409.bmp,1
0.0150141529028,0.970823720992,0.0154673459534,0.0398536230158,0.0152757263325,0.0151755408355,0.0152030747478,0.0160691335623,0.0159983314754,0.0161193375255,Left0410.bmp,1
0.0150103679341,0.975823924541,0.0154076380725,0.0354332249239,0.0152145338882,0.0151477460939,0.0151907179635,0.015915872358,0.0157331847714,0.0161228097056,Left0411.bmp,1
0.0150149724822,0.966785725057,0.0157511525581,0.0429771632142,0.0152810977194,0.0152249691339,0.015398522109,0.0160023513151,0.0164878396102,0.0160762329551,Left0412.bmp,1
0.015017796781,0.859809655845,0.0174382871075,0.143995852023,0.0155478646117,0.0155343344042,0.0152996829992,0.0182401928364,0.0168279527238,0.0172883797449,Left0413.bmp,1
0.0150094743931,0.98505956769,0.015378362566,0.0251725657703,0.0151287681585,0.0153282128986,0.0151518377165,0.0162443770608,0.0159233779088,0.0166034636664,Left0414.bmp,1
0.0150097081398,0.979259667397,0.0154623806957,0.0312638915982,0.0151622608073,0.0151817969805,0.0152011869936,0.0162622353958,0.015864036883,0.016332831537,Left0415.bmp,1
0.0150141529028,0.970823720992,0.0154673459534,0.0398536230158,0.0152757263325,0.0151755408355,0.0152030747478,0.0160691335623,0.0159983314754,0.0161193375255,Left0416.bmp,1
0.0150103679341,0.975823924541,0.0154076380725,0.0354332249239,0.0152145338882,0.0151477460939,0.0151907179635,0.015915872358,0.0157331847714,0.0161228097056,Left0417.bmp,1
0.0150149724822,0.966785725057,0.0157511525581,0.0429771632142,0.0152810977194,0.0152249691339,0.015398522109,0.0160023513151,0.0164878396102,0.0160762329551,Left0418.bmp,1
0.0150121399299,0.998914735019,0.0150129093263,0.0157591593848,0.015002940961,0.0150276341331,0.0150879838169,0.0151246832011,0.0150005188332,0.0150573232368,Right0116.bmp,1
0.0150028645515,0.999265471995,0.0150099941863,0.0154590272554,0.0150009284993,0.0150163989164,0.0150379890281,0.0151805230929,0.0150001404434,0.0150266678938,Right0117.bmp,1
0.0150036984209,0.999172533154,0.0150153904806,0.0154160620653,0.0150008684404,0.0150340067676,0.0150523246605,0.0152316506152,0.0150001883034,0.0150732922839,Right0118.bmp,1
0.0150142249293,0.998896006346,0.0150131224523,0.0156107170918,0.0150055698182,0.0151649929561,0.0150389013855,0.0151725467538,0.0150002611282,0.0150836606201,Right0119.bmp,1
0.015005173572,0.999499551058,0.0150133722759,0.015249524961,0.0150037037129,0.015028259017,0.0151050778323,0.0150756961995,0.0150003751685,0.0150192835142,Right0120.bmp,1
